,customer_unique_id,segment,review_score,review_comment_title,review_comment_message
60997,b23300d8a38e47cd4f2d402c06879337,Potential Loyalist,2,Entrega ,
60804,e6a6087fe725b972df2b8077713ab92f,Potential Loyalist,1,Produto Errado,"Até agora, não consegui entrar em contacto para resolver meu problema, e o telefone de sac só com secretária eletrônica e que não dispõe de mecanismos que levem a falar diretamente com um atendente "
60822,0a6778022c639299667ea2aedaec84ca,Potential Loyalist,1,Não recomendo,"Comprei um par de cartuchos para impressora Hp122 como originais em tamanho XL, porém recebi um cartucho preeto que não imprimiu e segundo um tecnico de impressoras, não é original nem em tamanho XL"
60864,29c9de8d2ffc5e76fe6b0e4a43da3f1f,Potential Loyalist,1,entrega incompleta,Comprei dois produtos da mesma loja porem recebia apenas não recebi nenhum retorno da loja ate agora 
61016,1b237a42e6228733b8cbc9c862a292f8,Potential Loyalist,1,Não tenho como avaliar ,Até o momento não recebi o produto então não tenho nada a opinar.
61299,63ec843d8bc7eaddc90fe637f43b72d7,Potential Loyalist,1,cobertor,"produto inferior ao esperado.
Desejo devolve lo. "
61075,d5ede7a077045d8c3790fe385115a344,Potential Loyalist,2,Produto mal embalado,"O produto chegou em 2 entregas, só que bem mal embalado, sem aviso de frágil, num papel pardo. Entregaram 2 pacotes em um dia e um pacote no outro. Pacote amassado nas pontas, peças quebradas. Absurdo"
60749,f322aea4d174749705c1a0455a2e5658,Potential Loyalist,2,não chegou o produto,"Então já comprei outras vezes e fui bem atendida, só que dessa vez o produto aparece no site que foi entregue e ainda não chegou!!! "
60746,3fe678665ed174230c56f10c156b20db,Potential Loyalist,2,Faltando a máscara ,"Comprei uma fantasia para meu sobrinho,Batman pop tamanho 3/4 anos. No pacote diz que vem com fantasia curta,capa e máscara. Acontece que a máscara não veio!!"
60207,3e0d4b27af236458df1cb979b79c6756,Potential Loyalist,2,*****,produto bom minha filha amou
60211,a7abba8453fad010a6e8ed18a552f781,Potential Loyalist,1,Não recebi o produto,"Não recebi o produto, porem no site consta como entregue."
60297,6a3dcf0e86e5e479e9d8203bceaa293d,Potential Loyalist,1,Falta de compromisso na e,"Estou insatisfeita com a entrega
"
60257,93337754f95d4413a1a0cf3478a678f3,Potential Loyalist,1,Defeito,"O produto chegou bem antes do prazo, mas com defeito, veio quebrado o lugar de fazer o encaixar. Muito bonitinha, mas frágil. Tentei realizar a troca pelo site e não consegui. "
60271,9496fe4967f2117feed223238c7bcc39,Potential Loyalist,1,Não recomendo ," Não recebi o produto é consta no rastreamento que já foi entregue, um absurdo. "
60013,706c6cfe5101366f274a332a11671fa2,Potential Loyalist,2,não recomendo ,Recebi somente uma parte dos produtos.
60043,8fcd817e31a66f647309351044617cb3,Potential Loyalist,1,Tenho receios,Esta é a primeira vez que não recebo o produto
60569,7020078859b9015b76e7469322c2c415,Potential Loyalist,1,Atendimento Péssimo ,"Primeira e Última vez que compro com essa loja, comprei uma mesa cavalete no dia 02/08/2018 , hoje estamos no dia 24/08/2018 e minha mesa ainda não foi entregue , não consigo contato com a loja"
60299,86c7815d3793c770f05377f877736e95,Potential Loyalist,2,aguardando para avalia,Aguardando para avaliar 
60644,9a48fa252a27ed1ab9811959168e8e21,Potential Loyalist,2,gostei ,É pequena deveria ser um pouco maior 
60657,e6ef2e994fbdb5d2ead1426df6e8d07b,Potential Loyalist,1,Quantidade incorreta,"De 3 itens que comprei, apenas um me foi entregue."
60549,0e381ce773b382849206115413009851,Potential Loyalist,2,não recomendo,"Eu queria lençol branco, mas não existia, então comprei azul. Depois de realizada a compra, disseram que nem o azul existia mais então me sobrou o bege."
60329,4fc947b98e39aa4adf055a99dd82fe13,Potential Loyalist,1,Não recebi retorno,"Estou aguardando uma luminária que não chegou, só veio uma na caixa que recebi, só veio uma luminária dentro.
Não obtive retorno sobre a minha reclamação."
60339,34a8d85d40e1650029a1aa9f35d8928f,Potential Loyalist,2,Repetindo o erro,"Já enviei o aviso para cancelar o pedido, porque como da vez anterior, entregaram o modelo Carway F30 no lugar de Carvun F30, pois faço questão que tenha teleobjetivo num dos lentes"
60412,803095e5d7c0d6fb29faadfbe65b8e53,Potential Loyalist,1,Me entregaram o produto e,Quero a troca do produto por favor
60425,2a65ab9b9d6466e60b78da267f4c298b,Potential Loyalist,1,Produto não foi entregue,"O produto ainda não chegou em minhas mãos, peço que verifiquem com os correios aonde foi entregue e quem recebeu."
60434,ad93c6ca39d2da639362bec98c0a2d81,Potential Loyalist,2,Entrega incorreta,"Boa tarde, recebi apenas 1 par de luvas x11, como posso entrar em contato para receber o segundo par? Agradeço desde já..."
56877,b5a22f8cecb60677f1dcf421d88bcacd,Potential Loyalist,1,PÉSSIMO,"O PRODUTO É DE PÉSSIMA QUALIDADE. DEVERIAM COLOCAR NA DESCRIÇÃO Q SE TRATAVA DE UM RÉPLICA. SEM CONDIÇÕES DE PRESENTEAR ALGUÉM COM AQUILO. HORRÍVEL. PAGUEI MAIS DE R$ 80 EM BRINQUEDO DE LOJAS DE 1,99"
56808,80261e3b34f41fda13fbb4ffdf2222e7,Potential Loyalist,1,Entrega faltando,Comprei dois produtos na loja só veio um. É no site está dizendo que foi entregue os dois. Fiz a reclamação a 4 dias e ainda não tive resposta.
56901,dd2f5ceb2233531ca49008b02b1ff13e,Potential Loyalist,1,produto de péssima qualid,"Já solicitei a troca do produto, por defeito, informação diferente do que veio, avaria..."
56906,d4842aa226d96a1cce7414b48c1dba85,Potential Loyalist,1,Um lixo,"O produto veio errado, não tem nada a ver com a descrição. Estou completamente insatisfeito, quero meu dinheiro de volta. Não recomendo esse produto, a película além de ser de uma cor feia, é inútil."
56919,03d5d879b6583adc0d8b84788ab189d8,Potential Loyalist,1,Zero,Sem palavras
56727,fa3baf5e4ec577462a973b1e7809dd1e,Potential Loyalist,2,Relógio casio,"O relógio é muito bonito. Não me agradou a empresa.
O produto não veio bem embalado e faltando o manual."
56746,071cd8999ac70f2b72112bc3d49b09fc,Potential Loyalist,1,pRODUTO SIMPLES,"NÃO SEI SE CRIEI MUITAS EXPECTATIVAS, MAS ACHEI O PRODUTO SIMPLES."
56798,8e07cbdbbb24328ece74135e2a81405b,Potential Loyalist,1,Pós-venda deixa a desejar,Difícil comunicação com o vendedor após a compra do produto. Foram duas tentativas de compra. A primeira resultou inexitosa e foi cancelada sem explicação. Ainda aguardo pela segunda compra do mesmo..
57188,cea494148f468715902da1ee46ccaa53,Potential Loyalist,1,Tapete nao serve,O tapete n serve no renegade
57147,f8dafbf2639c7ea16883679d48e91291,Potential Loyalist,1,Pedido veio quebrado,
57163,51a7e650cdc4c26aadc7708c1cb656e2,Potential Loyalist,2,Boa,Pela foto parecia que não era mais confortável para as costas.
57205,462dce9655e008a695ccf13632e89993,Potential Loyalist,1,Produto veio com problema,Quero um retorno da loja pois estou com problemas ele não liga
57078,96c0c3425b1145581a977f36e2b660dc,Potential Loyalist,1,Negativo,"O prazo máximo de entrega seria dia 27 de abril, e até a presente data não recebi o produto."
57006,179323ed9b951f2d45eb0bb3be0ddab3,Potential Loyalist,1,reprovável,"comprei um produto Kit 3 Magnésio Dimalato 1g 60 Comprimidos e recebi o produto contendo 260mg, isto é 1/4 do que comprei"
57020,a991e5304f81b9680f274e32f47db515,Potential Loyalist,1,FABRICAÇÃO,"Origem do produto china, qualidade ruim, na hora da compra não ficou claro que se tratava de um produto de origem (pirata) cuja a qualidade é ruim."
57024,ed178f7c0cb55cc84cce6df0dbcc6904,Potential Loyalist,1,Gato por lebre,Foto não corresponde ao produto. Apesar de conter medidas que não dão a noção do tamanho do produto.
57036,07547425c8f7a7086f529f2d3b80d21a,Potential Loyalist,1,Problemas,Entregaram apenas um produto dos quatro itens do pedido... Quero o restante do pedido... Cadê?
57056,7afcfd9fcdc57bc2266528bbfe55afbb,Potential Loyalist,1,Não recebi,"O produto não chegou ainda, está em atraso."
57061,1d6b10164a653cc7b008b27a3d1a6598,Potential Loyalist,1,Ainda aguardo a entrega,Aguardo ainda entrega do produto
56391,e49827ca094e064961a832e570dd1f04,Potential Loyalist,1,NÃO RECOMENTO,"Fiz o seguinte pedido: Carregador Qi Sem Fio Base Premium Samsung Stand Wireless

Chegou esse: Baseus Fino Qi Carregador Sem Fio
"
56425,bc1fe0dfd08f7ccb85f9ed22f7f4c737,Potential Loyalist,2,Produto danificado ,Recebi o produto com a caixa toda violada e o produto veio com avaria na regulagem de altura 
56434,36c376ed4b37b55c76d73b4f75086c6d,Potential Loyalist,1,nao recebi o meu produto ,não recebi e não tenho informação sobre oque aconteceu
56281,7564d75e79ac40aac2a1a0e1e9fd9a2a,Potential Loyalist,1,Cadê meu produto? Acabou!,"A compra desse item me lembra uma música:
""Não era amor era: C I L A D A"""
56217,c9704b1473d627d133368dcdf6066c5e,Potential Loyalist,1,pouco recumendo,quero meu produto
56235,11b336d1a673e4bae7db4ac857415347,Potential Loyalist,1,Devolução ,"Solicitei a devolução e recebi um prazo para obter a reposta do cliente. 
O cliente simplesmente não respondeu. Fiz o pedido de devolução dentro do prazo de 7 dias conforme o codigo do consumidor."
56246,63dd33126cc3c114e8467d0bcee1de70,Potential Loyalist,1,Troca do produto,Solicito a troca do produto pois ele veio amassado e não encaixa no relógio
56252,2570d167ddea00454cd45ced0222d6b1,Potential Loyalist,1,em dúvida,"Aguardo o desfecho do caso, para avaliações"
56255,0f26a77f8de836d7c44b4694e0fa3ea4,Potential Loyalist,1,produto errado,comprei liquido e veio comprimidos
56688,7ffb203f52eca80e4b0c77a6b7cd38f3,Potential Loyalist,1,Entrega incompleta,"Paguei dois frascos, na nota constam dois e dentro da caixa veio apenas um. Trata_sr de medicamentos e não posso ficar sem."
56606,5fc5ae87cad7d2cc96d6a1a70a45268e,Potential Loyalist,1,ATRASO ENORME NA ENTREGA,A entrega está muuuuito atrasada e não recebi nenhum retorno a respeito.
56626,4deaa9aac5d5939feb62de62e7d24b50,Potential Loyalist,2,chegou faltando produto,Comprei duas luminárias uma amarela e outra vermelha. Só chegou a amarela. Está faltando entregar a vermelha. O status do pedido já tá como entregue; não quero ficar no prejuízo.
56486,155304c4e15546f6fa2cd1d665e7012e,Potential Loyalist,1,Tive problema ,"Mandei e-mail e ninguém me retorna. 
Sem querer paguei 2 vezes o mesmo pedido pedi estorno de um pagamento e ninguém me retorna"
56491,83b202cf2259eaf8c5d738db40ea217e,Potential Loyalist,2,ruim,"O Produto é muito diferente da foto, a cor é bem clara, escolhi o escuro para combinar com o resto da sala."
56521,b9f3daaf766fa1f2d111eb6b8bf8eeba,Potential Loyalist,1,Não indico,"Ao instalar o cartucho o computador indicou que o mesmo era usado ou falsificado, solicitei devolução."
56555,9152263cbd33d3351e67c01bafc3afc6,Potential Loyalist,1,Nunca mais compro!,"Comprei 2 bolsas com 2 garrafas do fluminensevno mesmo pedido, iguais, recebi 1 bolsa e 1 garrafa, na nota constam 2 e só recebi um código de rastreamento sem nenhuma informação de postagens separadas"
58014,a7c98f33d93a8e87b22acefa7a6a55b6,Potential Loyalist,1,Não recebi nada,"A lannister me pergunta insistentemente se recebi, não, não recebi nada ainda. Devo aguardar? Preciso de um posicionamento da lannister."
58040,96f2e8c94cb9f68cdb24e9f2c7afbd4d,Potential Loyalist,1,Não recomendo ,"Comprei o modelo Casio Digital Vintage LA680WA-1BDF Prata ,porém me enviaram o modelo Casio Vintage Digital Fashion A159WA-N1DF Prata."
58098,e840d9c294df1338435b89cdd82ce7ad,Potential Loyalist,1,Não recomendo,O produto chegou antes do prazo estipulado mas não veio conforme anuncio e não funcionou.
58010,c2d989a85afea908c4c9843c3e942a4b,Potential Loyalist,1,não recomendo,"costurada com linha escura na parte clara da cortina, muito feio, solicitei cancelamento, não recebi o código de postagem, favor enviar."
57910,b83722ed61968b223045b865deb698c8,Potential Loyalist,1,Produto péssimo,"Produto veio com defeito, a caixa do relógio solta,sem parafusos. Quero devolução!!"
57927,233e5d96500f59984c19ecc4b6883ed6,Potential Loyalist,1,Decepcionado ,"Eu comprei o produto, a qualidade dele não é a oque esperei, o valor na nota fiscal veio diferente do preço anunciado, tentei entrar em contato com vocês 5 vezes, para devolver o produto e vocês nada."
57943,87c8b245d1214d5f14c62fa3c6b4a7ef,Potential Loyalist,1,o produto não funciona,o produto não funciona e não consigo falar na loja no site.preciso que me ajudem a trocar o produto.
57979,5e00c95343f267a339450c3df6b713ae,Potential Loyalist,2,qualidade,"A qualidade da tinta não é boa, A cor laranja, por exemplo, saiu marrom. Não gostei"
58160,d904c56be9c7af2a9dd76af103699f83,Potential Loyalist,1,Empresa não confiável.,"Pela segunda vez não recebi o produto comprado na loja lannister.com.

1ª - Um livro ""Aves Brasileiras.
2ª Remédio ""Moringa Aleífera.

Solicito providências, caso contrário, tomarei as medidas c"
58373,6c396da7d1bdda5f0e9c7f3ab4fc7875,Potential Loyalist,1,Positiva ,"A cadeira é linda e confortável,mas não compraria novamente. "
58393,9ace74538dd1a190c2a4122a2e91c1a6,Potential Loyalist,1,EMBALAGENS ,"A embalagem bem diferente do anunciado,sou acostumada a comprar esse produto nunca tinha recebido com essa embalagem."
58453,2af2ef40d71352810a97f2d068a5b72e,Potential Loyalist,2,Entrega errada,"Veio o copo errado. A lannister vendeu como
Copo de 470ml e veio copos de 400ml"
58315,504994c11a4cd0eb55fc66578117464b,Potential Loyalist,1,Bom,"O produto é bom,só a entrega que demorou"
58243,77e223f4a031fdeb1650e797bf4c692a,Potential Loyalist,2,maravilhoso,recomendo
57463,dad2b9734862207818c448f17ebe99ff,Potential Loyalist,1,Pessima,"Comprei 02 canetas e recebi somente 01, e a NF foi emitida e paga constando duas canetas e ainda aguardando retorno do que ocorreu."
57481,54d2bd42904dd16e1c0486df0ce56854,Potential Loyalist,1,Vende e entrega outro,"O produto que comprei, foi o da foto... o que foi entregue foi completamente diferente, da marca da empresa que forneceu... comprei cartão Henry, não cartão Evolution..."
57489,c3808f7c80ad3025f7d53d69e7a297cb,Potential Loyalist,1,Produto com defeito,O produto nunca ligou ou acendeu nada. Passou um bom tempo carregando mas nada aconteceu
57496,065f8d269e0518c6a8cf04149063a2e9,Potential Loyalist,1,Produto não funciona.,Produto não funciona aparentemente o produto não é original.
57421,e581648cf932a39025be2099a9f81cef,Potential Loyalist,1,nao recomendo,nao recebi o produto completo.. de 6 copos faltaram 4... aguardo resposta
57415,fd16ef833c280c8e679d5025535a32e7,Potential Loyalist,1,Produto não recebido ,Recebi parte do pedido. Somente o whey. A creatina não veio. Mandei email perguntando sobre o ocorrido e ano tive resposta! 
57326,ccd9fc8fd74bc87817d864a5dfc1bf1d,Potential Loyalist,1,Péssimo,"Não lê os dvds e cds, quando tentei fazer a troca no site travava no exato momento de finalização da reclamação . Por fim cansei e perdi meu dinheiro. "
57339,327d91f6f1244d24991a20da9f2ae6fa,Potential Loyalist,1,Produto errado,"Comprei o pendrive com USB 3.0 16Gb, porém veio uma versão 2.0. Tentei realizar a troca do mesmo através do site lannister.com, mas não tive êxito até agora.Pode ser problema da targaryen ou lannister"
57387,28693ecfa07672ed4eb44f8e6c0fd4a1,Potential Loyalist,1,Não ,
57394,b2bec1967ec4645d89fe1ea0c6460c30,Potential Loyalist,1,produto nao entregue,"recebi um email das lannister informando que haviam problemas na distribuicao, e agora outro perguntando se recebi a compra o que ate o momento nao aconteceu, nao sei o que aconteceu ou a que atribu"
57411,c666e59a2d3ced923880461526113d38,Potential Loyalist,1,Produto ruim,O mocho não tem nem 6 meses de uso e a parte da estrutura já está rachando! Produto de péssima qualidade!
57755,5f85be15539267e9fcbc5d6f5d1ff206,Potential Loyalist,1,produto não entregue,
57775,4a7da70ea95397be694201c9bf00ce5a,Potential Loyalist,1,Não recebi ainda. ,Entrei em contato com o vendedor no dia 16 pela última vez e disseram que era problema com o correio. Até hoje nada.
57789,f4594149af80600bda535d5b7f72a7b4,Potential Loyalist,2,Bebedouro,Bom dia ... comprei um bebedouro vermelho metálico... é recebi um bebedouro Rosa... obs... meu cachorro é macho...
57797,559df1e714566692202143c82bf531ca,Potential Loyalist,1,RUIN,Mercadoria de pessima qualidade não tem nada a ver com a foto não indico.
57803,3b3a5dc253a830203a620b47b309a25e,Potential Loyalist,2,Não recebi,Não recebi 
57829,40dcf0ca504c92ee3e0e59ee94fb9423,Potential Loyalist,1,Entrega e Atendimento,Péssimo atendimento!
57860,efb60ee8379abfd0fbe7526fcfb8275c,Potential Loyalist,2,Entrega de apenas uma cap,"Comprei duas unidades, mas na embalagem veio apenas uma, quero saber o que houve, pois paguei dois e recebi apenas um."
57733,d9ee7773de8a488713f1ab202201570f,Potential Loyalist,1,propaganda enganosa,no anuncio esta como original e me enviaram um produto similiar - propaganda inganosa 
